---------------------------------
| Contestant  #  | Overall Time |
| Contestant 634 | [61.01461870002095, 84.00489059998654, 41.00255759997526, 26.010772399953566] |
| Contestant 735 | 212.01519010 |
| Contestant 735 | [95.00038719997974, 18.001604299992323, 66.0010626000003, 33.012135999975726] |
| Contestant 739 | 212.02766080 |
| Contestant 739 | [94.01274480001302, 65.00513279996812, 23.001720700005535, 30.00806249998277] |
| Contestant 076 | 213.05270620 |
| Contestant 076 | [42.01537390000885, 22.015671400004067, 99.01144650002243, 50.01021439995384] |
| Contestant 296 | 213.04143930 |
| Contestant 296 | [87.00897000002442, 37.015549000003375, 33.01396340003703, 56.00295689998893] |
| Contestant 355 | 213.04121880 |
| Contestant 355 | [83.00201019999804, 55.00120640004752, 31.013322999991942, 44.024679200025275] |
| Contestant 475 | 213.02503380 |
| Contestant 475 | [81.01043379999464, 38.00684300001012, 17.00156770000467, 77.00618929998018] |
| Contestant 498 | 213.03333970 |
| Contestant 498 | [72.00989339995431, 27.017482900002506, 71.00356869999086, 43.00239469995722] |
| Contestant 577 | 213.05817560 |
| Contestant 577 | [26.016686200047843, 20.013349000015296, 77.01484560000245, 90.01329480001004] |
| Contestant 602 | 213.03067150 |
| Contestant 602 | [21.01507899997523, 29.00087019999046, 63.0093042999506, 100.0054179999861] |
| Contestant 611 | 213.03779610 |
| Contestant 611 | [42.0105712999939, 63.013157100009266, 50.01085820002481, 58.0032094999915] |
| Contestant 628 | 213.03358510 |
| Contestant 628 | [67.01071469997987, 15.007781799999066, 76.00893239997094, 55.00615620001918] |
| Contestant 713 | 213.03457140 |
| Contestant 713 | [45.00270900002215, 42.00972410000395, 75.00725899997633, 51.014879299968015] |
| Contestant 763 | 213.02696530 |
| Contestant 763 | [29.007493299955968, 60.00346549996175, 46.007337199989706, 78.00866930000484] |
| Contestant 803 | 213.02812410 |
| Contestant 803 | [57.005047200014815, 70.01364410005044, 56.00413299998036, 30.005299799959175] |
| Contestant 948 | 213.06248180 |
| Contestant 948 | [65.02516010002, 10.014516700000968, 62.01189779996639, 76.01090719999047] |
| Contestant 143 | 214.04026350 |
| Contestant 143 | [42.01076450000983, 43.01183159998618, 82.01226420002058, 47.005403199989814] |
| Contestant 196 | 214.03991770 |
| Contestant 196 | [68.00681739998981, 29.013260299980175, 100.00536099995952, 17.01447900000494] |
| Contestant 413 | 214.04696720 |
| Contestant 413 | [55.01146160002099, 67.01158029999351, 73.00749540003017, 19.0164299000171] |
| Contestant 431 | 214.04398280 |
| Contestant 431 | [79.01620569999795, 96.01388330000918, 20.011249999981374, 19.002643799991347] |
| Contestant 477 | 214.04306050 |
| Contestant 477 | [82.01480730000185, 72.0125609000097, 19.013959900010377, 41.00173239997821] |
| Contestant 749 | 214.02937060 |
| Contestant 749 | [98.00824339996325, 15.008786800026428, 74.00639570003841, 27.00594469998032] |
| Contestant 801 | 214.03539410 |
| Contestant 801 | [42.00267030001851, 87.00387179997051, 68.01396439998643, 17.014887599973008] |
| Contestant 820 | 214.04473750 |
| Contestant 820 | [41.00372520001838, 97.01502339995932, 18.012351499986835, 58.013637399999425] |
| Contestant 850 | 214.02673330 |
| Contestant 850 | [65.01042170001892, 46.0127701999736, 67.00227040000027, 36.00127100001555] |
| Contestant 972 | 214.02589110 |
| Contestant 972 | [63.014369799988344, 46.000892199983355, 59.007531100010965, 46.00309799995739] |
| Contestant 001 | 215.02342320 |
| Contestant 001 | [84.00666650000494, 11.005282300000545, 42.00381020002533, 78.00766419997672] |
| Contestant 377 | 215.02512160 |
| Contestant 377 | [71.00615480000852, 51.00616869999794, 57.01062370004365, 36.00217439996777] |
| Contestant 639 | 215.04990800 |
| Contestant 639 | [70.00837840000167, 38.0163823000039, 30.0101263000397, 77.01502099999925] |
| Contestant 813 | 215.02068990 |
| Contestant 813 | [42.00186680001207, 46.00550089997705, 56.00520680000773, 71.00811539997812] |
| Contestant 833 | 215.03648280 |
| Contestant 833 | [51.00343130005058, 48.013454400002956, 71.00883020000765, 45.0107669000281] |
| Contestant 822 | 215.04952730 |
| Contestant 822 | [16.004296600003727, 47.01537559996359, 63.01207090000389, 89.01778420002665] |
| Contestant 929 | 215.02382070 |
| Contestant 929 | [33.00181539996993, 26.00551310001174, 82.00564469996607, 74.01084750000155] |
| Contestant 974 | 215.03358930 |
| Contestant 974 | [72.01101389998803, 47.014681400032714, 25.00116510002408, 71.00672890001442] |
| Contestant 189 | 216.02484860 |
| Contestant 189 | [94.00858760002302, 49.00571349996608, 11.005346700025257, 62.00520080002025] |
| Contestant 543 | 216.01039910 |
| Contestant 543 | [51.001020599971525, 85.00520060001872, 60.00121819996275, 20.00295970001025] |
| Contestant 594 | 216.03189690 |
| Contestant 594 | [10.002735499991104, 57.01573070004815, 54.00727529998403, 95.00615540001309] |
| Contestant 659 | 216.03307040 |
| Contestant 659 | [75.00909209996462, 60.00643300003139, 32.00334490003297, 49.01420039997902] |
| Contestant 674 | 216.03339490 |
| Contestant 674 | [80.01238960004412, 29.003617400012445, 69.00678150000749, 38.01060640002834] |
| Contestant 794 | 216.02918510 |
| Contestant 794 | [80.00591930001974, 38.002312700031325, 80.01487949996954, 18.006073600030504] |
| Contestant 064 | 217.02422450 |
| Contestant 064 | [31.00109369994607, 37.0079085000325, 75.00332199997501, 74.01190029998543] |
| Contestant 118 | 217.02649660 |
| Contestant 118 | [64.00561500003096, 75.00104840000859, 19.00464679999277, 59.01518639997812] |
| Contestant 238 | 217.02712690 |
| Contestant 238 | [14.010080499981996, 97.00278280000202, 29.007103299954906, 77.00716029998148] |
| Contestant 505 | 217.03771300 |
| Contestant 505 | [92.01274059998104, 72.00867399998242, 28.014496300020255, 25.00180209998507] |
| Contestant 646 | 217.02216010 |
| Contestant 646 | [31.009460299974307, 69.00232889998006, 98.00219079997623, 19.00818010000512] |
| Contestant 668 | 217.03048010 |
| Contestant 668 | [28.008454700000584, 38.01500620000297, 88.00436650001211, 63.00265270000091] |
| Contestant 020 | 218.02917420 |
| Contestant 020 | [17.002311699965503, 54.014833399967756, 48.001717199978884, 99.01031189999776] |
| Contestant 414 | 218.02664960 |
| Contestant 414 | [54.00543280004058, 82.00186760001816, 29.016406400012784, 53.00294279999798] |
| Contestant 553 | 218.04288650 |
| Contestant 553 | [24.008949499984737, 16.007045699981973, 79.01187330001267, 99.01501799997641] |
| Contestant 788 | 218.01973240 |
| Contestant 788 | [69.00464009999996, 30.0086530999979, 20.00357579998672, 99.00286339997547] |
| Contestant 978 | 218.03557410 |
| Contestant 978 | [61.015938900003675, 44.01174639997771, 32.00372169999173, 81.00416710000718] |
| Contestant 060 | 219.03425800 |
| Contestant 060 | [68.01105790003203, 83.02032989996951, 52.001895599998534, 16.000974600028712] |
| Contestant 110 | 219.01915570 |
| Contestant 110 | [32.0059678000398, 50.00216480001109, 45.005521399958525, 92.00550169998314] |
| Contestant 112 | 219.03552280 |
| Contestant 112 | [43.01520399999572, 17.005242500046734, 93.01382940000622, 66.00124690000666] |
| Contestant 170 | 219.03244960 |
| Contestant 170 | [35.00570139999036, 77.00275060004788, 54.0118564000004, 53.01214120001532] |
| Contestant 203 | 219.04448510 |
| Contestant 203 | [74.01283510000212, 80.0169281999697, 42.00704599998426, 23.007675800006837] |
| Contestant 455 | 219.02813210 |
| Contestant 455 | [40.01450809999369, 74.0076424999861, 25.00271899998188, 80.00326249998761] |
| Contestant 622 | 219.03486770 |
| Contestant 622 | [45.01165140001103, 13.005010200024117, 97.00540600001113, 64.01280009996844] |
| Contestant 721 | 219.03544790 |
| Contestant 721 | [75.00710769998841, 32.01372760004597, 45.01141219999408, 67.00320039998041] |
| Contestant 785 | 219.01260290 |
| Contestant 785 | [100.00108920002822, 19.00346570002148, 33.00768879998941, 67.00035919999937] |
| Contestant 773 | 219.02653220 |
| Contestant 773 | [95.00351149996277, 16.015523799986113, 72.00691710005049, 36.0005797999911] |
| Contestant 793 | 219.02215510 |
| Contestant 793 | [86.01298309996491, 28.003117799991742, 51.00381229998311, 54.00224189995788] |
| Contestant 842 | 219.04299790 |
| Contestant 842 | [30.007992399972863, 69.01391359994886, 31.005401999980677, 89.01568989997031] |
| Contestant 914 | 219.03603250 |
| Contestant 914 | [81.00379739998607, 32.015247000032105, 84.0152037999942, 22.001784299965948] |
| Contestant 939 | 219.03929930 |
| Contestant 939 | [49.00681519997306, 84.00962339999387, 40.011874600022566, 46.01098610000918] |
| Contestant 092 | 220.03916380 |
| Contestant 092 | [28.003734899975825, 60.01934220001567, 74.01136780000525, 58.0047188999597] |
| Contestant 264 | 220.03534040 |
| Contestant 264 | [23.010965600027703, 75.01514000003226, 71.00289389997488, 51.00634089997038] |
| Contestant 265 | 220.03476110 |
| Contestant 265 | [31.00591110001551, 84.01389380003093, 30.008375300036278, 75.00658090005163] |
| Contestant 374 | 220.03528250 |
| Contestant 374 | [96.0139821000048, 56.01723250001669, 38.00031429994851, 30.0037536000018] |
| Contestant 546 | 220.02013530 |
| Contestant 546 | [85.00262629997451, 70.00160179997329, 15.006779899995308, 50.00912729999982] |
| Contestant 608 | 220.04545970 |
| Contestant 608 | [64.02295229997253, 40.00321180000901, 86.00689150003018, 30.012404099979904] |
| Contestant 625 | 220.04174060 |
| Contestant 625 | [54.012455600022804, 39.00984159996733, 100.00528169999598, 27.014161699975375] |
| Contestant 725 | 220.03969330 |
| Contestant 725 | [89.00117359997239, 15.00195430003805, 66.01390329998685, 50.022662099974696] |
| Contestant 877 | 220.01971940 |
| Contestant 877 | [56.0084178999532, 57.00014329998521, 30.006333700031973, 77.00482450000709] |
| Contestant 016 | 221.02627080 |
| Contestant 016 | [17.006052200042177, 44.000904400018044, 77.00268259999575, 83.01663159998134] |
| Contestant 034 | 221.03111930 |
| Contestant 034 | [30.004843599977903, 78.01084860000992, 82.01480859995354, 31.000618499994744] |
| Contestant 090 | 221.02869510 |
| Contestant 090 | [58.00861509999959, 88.00458130001789, 57.00211290002335, 18.01338580000447] |
| Contestant 142 | 221.02756320 |
| Contestant 142 | [64.00581519998377, 36.00269110000227, 61.006686299981084, 60.012370600015856] |
| Contestant 501 | 221.03283950 |
| Contestant 501 | [76.0152870999882, 44.01559210004052, 88.0011083999998, 13.000851900025737] |
| Contestant 643 | 221.04841530 |
| Contestant 643 | [47.00977760000387, 36.01424739998765, 79.00953929999378, 59.014850999985356] |
| Contestant 790 | 221.03100700 |
| Contestant 790 | [77.01347360003274, 24.008464200014714, 29.00105139997322, 91.00801779999165] |
| Contestant 854 | 221.03668100 |
| Contestant 854 | [86.00298869999824, 32.012066999974195, 28.012443299987353, 75.00918199995067] |
| Contestant 878 | 221.02293470 |
| Contestant 878 | [41.0017106999876, 23.00755629997002, 81.00985729997046, 76.00381039996864] |
| Contestant 943 | 221.02604810 |
| Contestant 943 | [53.01481920003425, 78.00280969997402, 47.005177600018214, 43.00324160000309] |
| Contestant 993 | 221.02816070 |
| Contestant 993 | [26.010347299976274, 93.00724580005044, 61.00693640002282, 41.00363120000111] |
| Contestant 103 | 222.02118730 |
| Contestant 103 | [74.01084430003539, 73.00532709999243, 41.00279589998536, 34.002220000023954] |
| Contestant 159 | 222.03370000 |
| Contestant 159 | [11.007406999997329, 82.01641429995652, 67.00272910000058, 62.00714960001642] |
| Contestant 300 | 222.03689860 |
| Contestant 300 | [97.01043610001216, 30.005995899962727, 44.012683199951425, 51.00778339995304] |
| Contestant 344 | 222.02830590 |
| Contestant 344 | [88.00415709998924, 14.000748899998143, 28.008998200006317, 92.01440169999842] |
| Contestant 372 | 222.02806630 |
| Contestant 372 | [84.00752809998812, 37.00223600002937, 47.00783670000965, 54.01046550000319] |
| Contestant 435 | 222.02783460 |
| Contestant 435 | [66.00299859995721, 28.01069299998926, 64.00014919997193, 64.01399380003568] |
| Contestant 587 | 222.02072950 |
| Contestant 587 | [47.00333869998576, 72.00275990000227, 69.00504039996304, 34.009590499976184] |
| Contestant 629 | 222.04062640 |
| Contestant 629 | [26.01294179999968, 87.01208930002758, 25.005210600036662, 84.01038470002823] |
| Contestant 049 | 223.01613560 |
| Contestant 049 | [43.000907699984964, 95.002751299995, 14.007640400028322, 71.00483619997976] |
| Contestant 032 | 223.02655150 |
| Contestant 032 | [35.00499059999129, 67.00556530000176, 98.00977740000235, 23.006218199967407] |
| Contestant 059 | 223.03167690 |
| Contestant 059 | [35.00958610000089, 73.00675960001536, 94.01466839999193, 21.00066279998282] |
| Contestant 188 | 223.02599990 |
| Contestant 188 | [63.00174999999581, 51.00080829998478, 19.008958999998868, 90.01448259997414] |
| Contestant 305 | 223.04105700 |
| Contestant 305 | [24.013765699986834, 91.00723149999976, 11.014082999958191, 97.00597679999191] |
| Contestant 717 | 223.03288880 |
| Contestant 717 | [27.008248800004367, 32.00294929998927, 97.008535400033, 67.01315529999556] |
| Contestant 012 | 224.04388670 |
| Contestant 012 | [24.009023799968418, 65.0195767999976, 74.00744160002796, 61.007844499952625] |
| Contestant 175 | 224.03949680 |
| Contestant 175 | [78.00692460004939, 90.00930959999096, 12.012282699986827, 44.010979900020175] |
| Contestant 275 | 224.03242130 |
| Contestant 275 | [43.01279639999848, 44.00487210002029, 51.003889599989634, 86.01086320000468] |
| Contestant 688 | 224.04665260 |
| Contestant 688 | [67.0131865000003, 23.00469700002577, 91.0140023000422, 43.0147667999845] |
| Contestant 722 | 224.02803110 |
| Contestant 722 | [29.00798929994926, 92.01312779996078, 52.005787000001874, 51.0011269999668] |
| Contestant 845 | 224.04278040 |
| Contestant 845 | [74.01156720001018, 26.00934689998394, 32.008017700049095, 92.013848600036] |
| Contestant 898 | 224.02946850 |
| Contestant 898 | [32.001862700039055, 40.0018767999718, 55.01332869997714, 97.01240030000918] |
| Contestant 051 | 225.03021480 |
| Contestant 051 | [22.006945199973416, 66.00519709999207, 50.00591419998091, 87.0121582999709] |
| Contestant 072 | 225.03324240 |
| Contestant 072 | [52.00875119998818, 77.013140199997, 22.00247120001586, 74.00887979997788] |
| Contestant 176 | 225.04939940 |
| Contestant 176 | [26.00448519998463, 83.01643760001753, 26.01267949998146, 90.01579710002989] |
| Contestant 437 | 225.05317320 |
| Contestant 437 | [84.00759249995463, 99.01478730002418, 10.01453169999877, 32.01626170001691] |
| Contestant 637 | 225.03670160 |
| Contestant 637 | [37.01383429998532, 29.010735400021076, 99.01139649999095, 60.00073540001176] |
| Contestant 664 | 225.04054660 |
| Contestant 664 | [25.005779700004496, 54.01795970002422, 68.01018510002177, 78.0066221000161] |
| Contestant 860 | 225.04406880 |
| Contestant 860 | [55.00990880001336, 50.008795199973974, 69.01185800001258, 51.0135067999945] |
| Contestant 057 | 226.02006120 |
| Contestant 057 | [19.009461700043175, 52.000355200027116, 56.0021865000017, 99.00805780000519] |
| Contestant 152 | 226.04172610 |
| Contestant 152 | [82.01663949998328, 37.006346000009216, 28.01367310003843, 79.00506749999477] |
| Contestant 272 | 226.04642930 |
| Contestant 272 | [92.00459740002407, 88.00194929999998, 14.0148007000098, 32.025081900006626] |
| Contestant 458 | 226.04407950 |
| Contestant 458 | [58.013865099987015, 92.00968259997899, 60.00736240000697, 16.01316939998651] |
| Contestant 512 | 226.03576800 |
| Contestant 512 | [14.008512999978848, 33.01565840002149, 93.00973160000285, 86.00186499999836] |
| Contestant 581 | 226.03923690 |
| Contestant 581 | [49.0129891000106, 79.01367939996999, 32.004091800015885, 66.00847659999272] |
| Contestant 747 | 226.05141190 |
| Contestant 747 | [75.00885059998836, 90.01399850001326, 39.0262112999917, 22.00235149997752] |
| Contestant 786 | 226.03806300 |
| Contestant 786 | [93.01318529999116, 27.007674399996176, 21.005587899999227, 85.01161539996974] |
| Contestant 819 | 226.03469260 |
| Contestant 819 | [81.00616720004473, 16.01054109999677, 54.00906950002536, 75.00891479995335] |
| Contestant 835 | 226.04706210 |
| Contestant 835 | [19.011558099999093, 49.01029760000529, 94.01145160000306, 64.01375480002025] |
| Contestant 894 | 226.02586780 |
| Contestant 894 | [40.01255390001461, 77.00225189997582, 72.0030398000381, 37.00802220002515] |
| Contestant 132 | 227.04401280 |
| Contestant 132 | [37.015934300026856, 69.01240639999742, 47.0113880999852, 74.0042840000242] |
| Contestant 715 | 227.02538830 |
| Contestant 715 | [27.010286399978213, 41.006053299992345, 68.00828139996156, 91.00076720002107] |
| Contestant 705 | 227.06701540 |
| Contestant 705 | [10.015335600008257, 36.01773010002216, 83.01532780000707, 98.01862190000247] |
| Contestant 270 | 228.03123210 |
| Contestant 270 | [96.00821589998668, 40.007115700049326, 38.004368800029624, 54.01153169997269] |
| Contestant 396 | 228.04843830 |
| Contestant 396 | [20.01776019996032, 36.00327419996029, 74.01529830001527, 98.01210559997708] |
| Contestant 454 | 228.01625160 |
| Contestant 454 | [29.002670300018508, 50.007022400037386, 58.002272700017784, 91.00428619998274] |
| Contestant 584 | 228.02859260 |
| Contestant 584 | [92.00488740002038, 49.008458799973596, 13.005629099963699, 74.00961730000563] |
| Contestant 631 | 228.03650580 |
| Contestant 631 | [47.00736380001763, 85.0103523999569, 80.00096690002829, 16.017822699970566] |
| Contestant 736 | 228.03214090 |
| Contestant 736 | [37.01070129999425, 48.01131610001903, 77.00339570001233, 66.00672780000605] |
| Contestant 781 | 228.02936290 |
| Contestant 781 | [70.00171759998193, 96.0083697999944, 32.01247479999438, 30.006800699979067] |
| Contestant 101 | 229.02263260 |
| Contestant 101 | [14.002702500030864, 61.01273509999737, 81.00041650002822, 73.00677849998465] |
| Contestant 253 | 229.02585960 |
| Contestant 253 | [79.00956340000266, 15.003302400000393, 54.00194809999084, 81.01104569999734] |
| Contestant 283 | 229.02853890 |
| Contestant 283 | [43.003472100012004, 66.00337490002858, 31.006419999990612, 89.01527189998887] |
| Contestant 445 | 229.04849210 |
| Contestant 445 | [85.00248759996612, 26.022116199950688, 46.00911380001344, 72.01477449998492] |
| Contestant 808 | 229.03661540 |
| Contestant 808 | [97.00591720000375, 52.01208240003325, 64.00413659994956, 16.014479200006463] |
| Contestant 922 | 229.02929570 |
| Contestant 922 | [91.00501129997429, 31.008394800010137, 43.0085773000028, 64.00731230003294] |
| Contestant 071 | 230.03766110 |
| Contestant 071 | [50.014948899974115, 39.00760640000226, 89.00635560002411, 52.00875019998057] |
| Contestant 201 | 230.05012770 |
| Contestant 201 | [60.01249249995453, 85.01478589995531, 14.011903000005987, 71.01094629999716] |
| Contestant 485 | 230.03984030 |
| Contestant 485 | [55.010318400047254, 40.015896899974905, 89.00832439999795, 46.005300600023475] |
| Contestant 540 | 230.02688610 |
| Contestant 540 | [65.00132069998654, 62.013713699998334, 48.003564000013284, 55.00828770000953] |
| Contestant 560 | 230.02260550 |
| Contestant 560 | [79.0028120999923, 69.00681440002518, 41.0004458000185, 41.01253320003161] |
| Contestant 945 | 230.02995530 |
| Contestant 945 | [70.00176999997348, 99.01374310004758, 46.00652540003648, 15.007916800037492] |
| Contestant 184 | 231.02599860 |
| Contestant 184 | [91.00702200003434, 32.00310819997685, 23.0014230000088, 85.01444539998192] |
| Contestant 208 | 231.02837280 |
| Contestant 208 | [83.00563259999035, 27.005060900002718, 25.00252520001959, 96.01515410002321] |
| Contestant 243 | 231.04973100 |
| Contestant 243 | [95.01585559995146, 19.011840499995742, 47.01049590000184, 70.01153899997007] |
| Contestant 328 | 231.02334680 |
| Contestant 328 | [70.00074570003198, 73.01238490000833, 37.008100100036245, 51.002116100047715] |
| Contestant 366 | 231.02683520 |
| Contestant 366 | [39.008958899998106, 55.0011635000119, 100.0104853999801, 37.00622740003746] |
| Contestant 365 | 231.02807550 |
| Contestant 365 | [98.00391939998372, 37.00747409998439, 73.01386040000943, 23.002821600006428] |
| Contestant 478 | 231.01879900 |
| Contestant 478 | [78.006489899999, 23.008833599975333, 40.00239209999563, 90.00108340004226] |
| Contestant 729 | 231.02514670 |
| Contestant 729 | [27.00298529997235, 75.01137709995965, 43.00969849998364, 86.00108580000233] |
| Contestant 937 | 231.03701150 |
| Contestant 937 | [76.00288250000449, 30.01183630002197, 51.01380740001332, 74.00848530000076] |
| Contestant 953 | 231.03563240 |
| Contestant 953 | [88.01411930000177, 51.00591419998091, 59.00793809996685, 33.007660800009035] |
| Contestant 982 | 231.03750420 |
| Contestant 982 | [19.01551300002029, 52.01028410001891, 70.01105299999472, 90.00065409997478] |
| Contestant 985 | 231.03410640 |
| Contestant 985 | [33.00743689999217, 48.007088500016835, 66.01073790004011, 84.00884309998946] |
| Contestant 234 | 232.04159440 |
| Contestant 234 | [44.00833219999913, 28.00466899998719, 63.01313899998786, 97.01545420003822] |
| Contestant 349 | 232.03330280 |
| Contestant 349 | [72.01467950001825, 41.01561709999805, 75.00038860004861, 44.00261759996647] |
| Contestant 706 | 232.03773720 |
| Contestant 706 | [59.00817340001231, 66.00215499999467, 15.014793100010138, 92.01261570001952] |
| Contestant 837 | 232.03246660 |
| Contestant 837 | [46.01435539999511, 34.00376190000679, 74.00721979996888, 78.00712949997978] |
| Contestant 082 | 233.02694500 |
| Contestant 082 | [80.00522029999411, 32.011094800021965, 64.00183079997078, 57.00879910000367] |
| Contestant 187 | 233.04063520 |
| Contestant 187 | [55.00962999998592, 23.0066947999876, 59.01264180004364, 96.01166860002559] |
| Contestant 367 | 233.03547500 |
| Contestant 367 | [40.01798740000231, 82.00483069999609, 86.00031079998007, 25.012346100003924] |
| Contestant 503 | 233.01537590 |
| Contestant 503 | [91.00223610003013, 10.001586899976246, 88.00515440001618, 44.006398500001524] |
| Contestant 651 | 233.04748600 |
| Contestant 651 | [26.00867539999308, 81.01350749999983, 40.0106722000055, 86.01463090005564] |
| Contestant 709 | 233.03008420 |
| Contestant 709 | [32.00845149997622, 55.008568199991714, 94.00639970001066, 52.006664799991995] |
| Contestant 732 | 233.03561610 |
| Contestant 732 | [44.002537699998356, 32.01289529999485, 92.00446130003547, 65.01572180003859] |
| Contestant 750 | 233.04892930 |
| Contestant 750 | [62.01236019999487, 53.01444699999411, 90.0125314000179, 28.009590700035915] |
| Contestant 873 | 233.03325270 |
| Contestant 873 | [90.00710569997318, 13.003405300027225, 74.01134089997504, 56.011400799965486] |
| Contestant 038 | 234.03669080 |
| Contestant 038 | [80.00045480002882, 23.013878000027034, 47.02207750000525, 84.00028049998218] |
| Contestant 342 | 234.05423760 |
| Contestant 342 | [100.0140878999955, 56.014277199981734, 29.0148513999884, 49.011021099984646] |
| Contestant 526 | 234.03112130 |
| Contestant 526 | [67.01204359997064, 22.001868099963758, 59.002736800001, 86.01447279995773] |
| Contestant 528 | 234.02917330 |
| Contestant 528 | [47.006922099972144, 86.00621730001876, 23.00982209999347, 78.00621179997688] |
| Contestant 522 | 234.03569960 |
| Contestant 522 | [66.00284089997876, 93.0081804000074, 30.00882410001941, 45.01585419999901] |
| Contestant 536 | 234.05580030 |
| Contestant 536 | [25.014209099987056, 34.01639260002412, 87.01182240003254, 88.01337620004779] |
| Contestant 067 | 235.03878370 |
| Contestant 067 | [27.003504100022838, 58.01658870000392, 56.00451860000612, 94.01417229999788] |
| Contestant 177 | 235.03312890 |
| Contestant 177 | [13.005162500019651, 86.01285030000145, 39.00561680004466, 97.00949930003844] |
| Contestant 302 | 235.02784340 |
| Contestant 302 | [71.00462030002382, 68.01012230000924, 15.011428400001023, 81.001672399987] |
| Contestant 592 | 235.03950100 |
| Contestant 592 | [24.00128130003577, 95.01503010001034, 87.00582520000171, 29.01736440003151] |
| Contestant 566 | 235.06845570 |
| Contestant 566 | [69.0303636000026, 20.005084200005513, 100.01490330003435, 46.018104600021616] |
| Contestant 694 | 235.02300790 |
| Contestant 694 | [68.00094170001103, 90.0005829000147, 40.00480569998035, 37.01667759998236] |
| Contestant 099 | 236.03613890 |
| Contestant 099 | [30.004704100021627, 56.00818130001426, 77.01529349997872, 73.00796000001719] |
| Contestant 100 | 236.05285760 |
| Contestant 100 | [56.00405259995023, 80.01369130000239, 79.0253398999921, 21.009773800033145] |
| Contestant 156 | 236.03597870 |
| Contestant 156 | [48.009844599990174, 69.01453579997178, 74.00597399997059, 45.005624300043564] |
| Contestant 218 | 236.02471570 |
| Contestant 218 | [89.00075900001684, 42.00736439996399, 47.00603509997018, 58.01055720000295] |
| Contestant 679 | 236.03168880 |
| Contestant 679 | [53.00071350001963, 91.00455860001966, 22.011427200050093, 70.01498950005043] |
| Contestant 080 | 237.05153920 |
| Contestant 080 | [57.00496520003071, 65.015204299998, 31.018285400001332, 84.0130842999788] |
| Contestant 149 | 237.02663260 |
| Contestant 149 | [70.01111459999811, 62.00093259999994, 69.0079243000364, 36.00666110002203] |
| Contestant 204 | 237.02680360 |
| Contestant 204 | [11.015459200018086, 51.005206600006204, 76.00345190003281, 99.00268589996267] |
| Contestant 277 | 237.03415190 |
| Contestant 277 | [32.00131169997621, 44.01279250002699, 65.01217250002082, 96.00787519995356] |
| Contestant 286 | 237.02367860 |
| Contestant 286 | [41.003590299980715, 72.00980759999948, 24.00192149996292, 100.00835919997189] |
| Contestant 364 | 237.02531060 |
| Contestant 364 | [34.00633860001108, 83.01589410001179, 35.00189020001562, 85.00118770002155] |
| Contestant 573 | 237.04476710 |
| Contestant 573 | [92.01714700000593, 38.00566859997343, 78.01176860003034, 29.01018290000502] |
| Contestant 658 | 237.02719530 |
| Contestant 658 | [71.00110550003592, 99.01418639998883, 27.00264929997502, 40.009254099975806] |
| Contestant 680 | 237.04026640 |
| Contestant 680 | [91.01366160000907, 39.001218499965034, 96.01007550000213, 11.015310800052248] |
| Contestant 711 | 237.03867830 |
| Contestant 711 | [53.01333380001597, 83.00038969999878, 87.0105382000329, 14.014416599995457] |
| Contestant 745 | 237.03396680 |
| Contestant 745 | [44.003863400022965, 30.009884400002193, 96.01438850001432, 67.00583049998386] |
| Contestant 824 | 237.02584470 |
| Contestant 824 | [87.00480159994913, 75.0084940000088, 19.010986000008415, 56.00156310002785] |
| Contestant 855 | 237.04264950 |
| Contestant 855 | [82.0049083000049, 88.00943360000383, 54.01593019999564, 13.012377400009427] |
| Contestant 866 | 237.04781130 |
| Contestant 866 | [98.01543289999245, 56.006097799981944, 14.016251199995168, 69.01002940000035] |
| Contestant 088 | 238.03766000 |
| Contestant 088 | [49.0148791000247, 73.00039030000335, 50.01003480004147, 66.01235580001958] |
| Contestant 106 | 238.04382970 |
| Contestant 106 | [42.01265069999499, 100.01294390001567, 58.0156707999995, 38.00256429996807] |
| Contestant 124 | 238.03323320 |
| Contestant 124 | [88.00342039996758, 21.010696699959226, 36.01256559998728, 93.00655049999477] |
| Contestant 389 | 238.03297650 |
| Contestant 389 | [69.00083849998191, 82.00918990001082, 67.01050839998061, 20.01243970001815] |
| Contestant 439 | 238.04239850 |
| Contestant 439 | [67.01208130002487, 29.009541400009766, 66.01229029998649, 76.00848550000228] |
| Contestant 548 | 238.04009530 |
| Contestant 548 | [41.00815180002246, 92.01296159997582, 60.011738699977286, 45.007243199972436] |
| Contestant 723 | 238.01894760 |
| Contestant 723 | [69.00039589998778, 69.00179419998312, 80.01150369999232, 20.005253800016362] |
| Contestant 839 | 238.03262660 |
| Contestant 839 | [23.002204299962614, 78.0147575000301, 58.00980909995269, 79.00585570000112] |
| Contestant 875 | 238.03663030 |
| Contestant 875 | [98.00334619998466, 68.01153090002481, 59.010138600016944, 13.011614600021858] |
| Contestant 938 | 238.02839540 |
| Contestant 938 | [61.00089859997388, 68.00086690002354, 91.01205969997682, 18.01457020000089] |
| Contestant 332 | 239.04834050 |
| Contestant 332 | [87.0105726000038, 61.01217840000754, 17.014544300036505, 74.01104519999353] |
| Contestant 369 | 239.02144540 |
| Contestant 369 | [90.00110359996324, 41.009833099960815, 68.00178040005267, 40.00872830004664] |
| Contestant 421 | 239.02956210 |
| Contestant 421 | [41.00730009999825, 98.00500910001574, 19.00175619998481, 81.01549670001259] |
| Contestant 826 | 239.02825720 |
